AgentId, Run0, Run1, Run2, Run3, Run4, Run5, Run6, Run7, Run8, Run9
48, true, false, true, false, true, false, false, false, true, false
49, true, false, true, true, true, false, true, true, true, true
50, false, true, false, false, true, true, false, true, true, false
51, true, true, false, false, false, true, true, false, true, true
52, true, true, true, true, true, false, true, true, true, true
53, true, true, true, false, true, false, true, true, true, true
54, false, false, true, false, false, true, false, true, false, false
55, false, true, false, false, false, false, false, false, true, true
56, false, true, false, true, true, true, false, true, false, false
57, true, false, true, false, false, true, true, false, true, true
58, true, true, false, true, true, true, false, true, true, true
59, false, true, true, false, false, true, false, true, false, true
60, false, false, false, true, true, true, true, true, true, false
61, true, false, false, true, false, true, false, true, true, true
62, true, false, false, true, false, true, true, false, true, true
63, true, false, false, true, false, true, false, false, true, false
64, false, true, true, true, true, false, false, true, false, true
65, true, true, true, true, true, true, false, true, true, true
66, true, true, true, false, true, true, true, true, true, false
67, false, true, true, true, false, true, true, false, true, false
68, false, false, true, true, false, false, true, false, false, false
69, true, false, false, false, true, true, false, false, false, true
70, true, true, true, true, false, false, false, true, true, false
71, true, true, false, true, true, true, false, true, false, true
72, false, true, false, true, true, false, true, false, true, true
73, true, true, true, false, false, true, true, true, true, true
74, true, false, false, true, true, false, false, true, true, false
75, true, true, false, true, true, false, true, false, true, false
76, true, false, false, true, false, true, false, true, true, true
77, true, true, true, true, true, false, false, true, true, true
78, true, false, true, true, true, false, true, false, false, false
79, false, false, false, true, true, false, false, false, true, true
80, false, true, true, true, true, false, true, true, false, true
81, true, true, false, false, false, true, false, true, true, true
82, true, false, false, true, true, true, true, true, true, true
83, true, true, true, true, true, true, true, true, true, true
84, false, false, true, true, false, false, false, true, true, true
85, false, true, true, true, true, false, false, true, true, true
86, false, false, true, true, true, false, true, true, false, true
87, false, true, true, true, false, true, true, false, false, false
88, false, true, false, false, true, false, true, false, false, true
89, true, true, true, true, true, false, true, false, true, true
90, false, true, true, false, true, true, false, false, false, false
91, false, false, false, false, false, false, true, true, true, false
92, true, false, true, false, false, false, false, true, true, false
93, true, true, false, true, false, true, false, true, false, true
94, true, true, false, true, true, false, true, true, true, true
95, false, false, true, false, false, true, true, true, false, true
96, true, false, true, false, false, true, false, true, true, true
97, true, false, true, false, false, false, true, false, false, false
98, false, false, false, false, true, false, true, true, false, true
99, true, true, false, true, true, true, false, false, false, false
100, false, false, false, true, false, false, true, false, true, false
101, false, false, false, true, true, true, true, true, false, false
102, false, false, true, true, true, true, false, true, true, false
103, true, true, true, true, false, false, true, false, true, false
104, false, true, true, true, false, true, false, false, false, true
105, true, true, true, true, true, true, false, false, true, true
106, false, false, true, true, true, true, false, true, false, true
107, false, true, true, true, true, true, true, true, true, true
108, false, false, true, false, false, true, true, false, false, false
109, false, true, true, true, false, true, true, false, true, false
110, false, true, false, false, true, true, true, false, true, false
111, false, false, true, false, false, true, false, true, true, true
112, false, false, false, false, true, false, false, true, false, true
113, true, false, false, false, false, false, false, false, true, true
114, false, true, false, true, false, true, true, true, true, false
115, false, true, false, false, false, false, true, false, true, false
116, true, true, true, false, false, false, true, false, true, false
117, false, true, true, false, true, true, true, false, true, true
118, true, true, false, true, true, true, true, false, true, false
119, true, true, false, true, true, true, true, true, true, true
120, true, true, false, true, true, true, true, true, false, true
121, true, false, true, true, false, true, false, true, false, false
122, true, false, true, false, true, false, true, true, true, false
123, false, false, false, false, true, false, true, false, true, false
124, true, false, false, true, true, false, true, false, true, true
125, false, false, false, true, true, true, false, true, true, false
126, true, true, false, true, false, false, true, false, false, true
127, false, true, false, true, false, false, false, false, false, false
128, true, false, true, true, false, true, true, true, true, true
129, true, false, false, false, true, false, true, false, false, false
130, true, true, false, true, true, false, true, true, false, true
131, false, true, true, false, true, true, false, false, true, false
132, false, false, true, true, false, true, false, true, true, true
133, false, true, false, false, false, false, true, true, false, false
134, false, true, true, false, true, true, true, false, true, true
135, false, true, false, false, true, true, false, true, true, false
136, true, true, true, false, true, true, false, true, false, false
137, true, true, true, true, true, true, true, true, true, false
138, false, false, true, true, false, false, true, false, false, true
139, true, true, false, false, true, true, false, true, true, true
140, true, false, true, false, false, false, false, true, false, false
141, true, false, false, false, true, false, false, false, true, true
142, true, true, true, true, false, true, true, false, true, false
143, true, true, false, false, false, true, false, true, true, true
144, true, false, false, true, true, false, true, true, true, true
145, true, true, true, true, false, true, true, false, true, true
146, false, true, false, true, true, true, true, true, false, false
147, true, true, true, false, false, true, false, true, true, true
148, true, true, false, true, true, false, true, true, false, true
149, true, true, false, false, false, false, true, false, false, true
150, false, true, true, true, true, true, true, false, true, true
151, true, true, false, true, true, false, true, false, true, false
152, true, false, true, false, false, true, true, false, true, false
153, false, false, true, false, true, true, false, false, false, true
154, false, true, true, true, false, false, true, true, true, false
155, true, true, false, false, false, true, false, true, true, true
156, true, false, false, true, true, true, true, true, true, true
157, false, false, true, false, false, false, true, false, false, false
158, false, true, true, false, true, false, true, false, true, false
159, false, true, true, true, false, true, false, true, false, true
160, true, false, false, false, true, true, false, true, true, true
161, true, true, false, false, false, false, true, true, true, false
162, false, false, false, true, true, true, false, true, true, true
163, false, true, true, false, true, true, false, false, true, false
164, false, true, false, false, true, false, true, false, false, true
165, true, true, true, true, true, false, false, true, false, false
166, true, true, true, true, true, false, true, false, false, false
167, true, true, false, false, false, true, false, true, true, true
168, true, false, true, true, false, true, true, false, true, true
169, true, false, false, true, false, false, true, true, true, false
170, false, true, true, true, false, false, true, false, false, false
171, true, true, false, true, true, false, true, true, true, true
172, true, true, true, true, true, false, false, false, false, false
173, true, true, true, true, false, true, true, false, false, false
174, false, true, true, false, false, false, true, false, false, true
175, true, true, true, true, false, true, true, true, false, false
176, true, true, false, true, true, false, false, true, true, true
177, true, false, true, false, false, false, true, false, false, true
178, false, true, true, true, true, true, false, false, true, true
179, false, true, false, true, true, true, true, false, true, true
180, true, true, true, false, true, true, false, true, true, false
181, false, false, false, false, false, true, true, false, true, false
182, false, false, true, false, true, true, true, true, false, true
183, true, true, false, true, false, false, false, true, false, false
184, true, true, true, true, true, true, true, false, true, true
185, false, true, false, false, false, false, true, false, true, true
186, true, false, true, false, false, false, false, false, true, false
187, false, false, true, false, false, false, true, false, false, false
188, true, false, false, false, true, false, false, true, true, true
189, false, false, false, false, false, false, false, false, true, false
190, false, false, true, true, true, false, true, true, false, true
191, false, true, false, true, true, true, true, true, true, false
192, false, false, false, false, true, true, false, true, false, true
193, false, true, true, true, true, true, false, false, true, true
194, false, true, false, false, false, false, false, true, false, true
195, true, true, true, true, true, false, true, true, true, true
196, true, false, true, false, true, true, true, true, false, true
197, true, true, true, true, true, false, false, true, true, false
198, false, false, true, true, true, false, false, false, true, true
199, false, true, true, true, true, true, true, false, true, true
200, false, true, true, false, true, false, true, false, true, false
201, true, false, true, false, true, false, true, false, false, false
202, false, false, true, true, true, true, false, false, true, false
203, false, false, true, true, false, true, true, true, false, true
204, false, true, false, true, true, true, true, true, false, false
205, false, false, false, true, true, true, true, true, true, false
206, true, false, false, true, true, false, true, true, true, false
207, false, true, false, true, false, true, true, true, false, true
208, true, true, true, false, false, true, false, true, false, true
209, true, false, true, false, false, true, false, true, false, true
210, false, true, true, false, true, true, true, true, true, true
211, false, true, false, false, true, true, false, true, true, false
212, true, true, false, false, true, false, false, true, false, false
213, false, false, false, true, true, true, false, false, false, false
214, false, true, false, false, true, true, false, true, true, true
215, true, true, true, false, false, false, true, true, false, true
216, true, true, false, false, true, false, true, true, true, false
217, false, false, false, false, true, true, true, false, true, false
218, false, true, true, false, true, false, true, false, false, true
219, true, false, false, true, true, false, true, false, false, true
220, false, true, false, false, true, true, true, true, true, true
221, true, false, true, true, true, true, true, true, false, false
222, false, false, true, false, false, false, true, true, false, true
223, true, true, false, false, false, true, false, false, true, true
224, false, true, true, true, true, false, false, false, false, true
225, true, true, false, true, true, false, false, false, false, true
226, false, false, false, true, true, false, false, true, true, false
227, false, true, true, true, false, true, false, true, true, true
228, false, false, false, false, true, false, true, true, true, false
229, false, true, true, true, true, true, false, false, true, true
230, false, false, true, false, true, true, true, false, false, true
231, true, false, true, true, true, false, true, true, true, false
232, false, true, true, true, false, true, true, true, true, true
233, false, false, false, false, true, true, true, true, false, true
234, false, false, false, false, true, false, true, true, true, true
235, true, false, false, true, true, true, false, true, false, false
236, true, false, true, true, true, true, true, true, false, true
237, true, false, true, false, false, true, false, true, true, false
238, true, false, true, true, false, true, false, true, true, true
239, true, false, true, true, false, true, false, false, false, true
240, true, false, false, true, false, true, false, true, false, true
241, false, true, true, true, false, false, true, false, true, true
242, true, false, true, true, true, false, false, true, true, true
243, false, true, true, true, false, true, true, false, false, true
244, true, false, true, true, false, false, true, false, false, false
245, true, true, false, false, false, true, false, true, true, true
246, false, true, false, true, false, false, true, false, true, true
247, true, true, true, true, false, true, false, true, false, false
248, true, true, true, true, true, true, true, true, true, true
249, false, true, false, false, true, true, true, false, true, false
250, true, true, true, false, true, false, false, false, true, true
251, false, false, false, false, false, true, false, true, false, true
252, true, true, true, false, true, false, true, false, true, false
253, false, false, true, true, true, false, false, true, true, true
254, true, true, true, true, true, true, true, false, false, true
255, true, true, true, true, true, true, true, true, true, true
256, false, true, true, false, true, false, true, true, true, true
257, true, true, true, true, true, false, true, false, false, true
258, false, false, true, true, true, false, true, true, true, true
259, true, true, false, true, false, false, true, false, true, false
260, false, false, false, false, true, true, true, true, false, false
261, true, true, false, true, true, true, false, false, false, false
262, false, true, false, true, false, false, true, true, true, true
263, false, true, false, true, true, false, true, true, true, false
264, false, false, true, true, true, false, false, false, true, false
265, false, true, true, true, false, true, true, false, false, true
266, false, true, false, true, true, false, true, true, true, true
267, true, false, true, false, true, true, true, true, true, true
268, false, false, false, true, false, true, false, false, false, false
269, false, false, true, false, true, false, false, true, false, true
270, true, false, true, false, false, false, true, true, false, true
271, false, false, false, false, false, true, true, true, false, true
272, true, false, false, true, true, true, false, false, false, false
273, true, true, false, false, true, false, false, true, true, true
274, false, true, true, true, true, true, false, true, true, true
275, true, true, false, true, true, true, false, true, true, true
276, true, true, true, true, true, true, true, true, true, true
277, false, false, true, false, true, true, true, true, true, false
278, true, true, false, true, true, true, false, true, true, false
279, false, false, true, false, false, false, true, false, true, false
280, false, true, false, true, false, true, false, false, false, false
281, true, true, true, false, false, true, false, false, true, true
282, false, true, true, false, true, false, true, true, true, true
283, false, false, true, false, true, false, false, false, true, true
284, false, true, false, true, true, true, false, true, false, true
285, true, true, false, true, true, true, false, true, true, false
286, true, false, true, true, true, false, false, false, false, true
287, true, false, true, true, true, false, false, false, true, true
288, true, false, false, true, false, true, true, true, true, false
289, true, true, true, true, false, false, true, true, false, false
290, true, false, true, true, false, true, true, false, false, false
291, true, true, false, true, false, false, true, true, false, false
292, true, false, true, true, false, true, false, false, false, true
293, true, true, false, true, true, false, true, false, true, false
294, true, false, true, false, false, true, true, true, true, true
295, true, false, false, true, true, true, false, true, false, true
296, true, true, true, false, true, false, true, true, false, true
297, false, false, true, false, true, false, true, false, false, false
298, true, true, false, false, true, false, true, false, false, false
299, true, false, true, true, false, false, false, false, true, false
300, false, false, true, false, false, false, false, true, true, false
301, true, true, true, false, false, true, true, true, true, false
302, true, false, false, true, true, false, false, true, true, true
303, false, true, true, false, true, true, false, true, false, true
304, false, true, false, false, false, false, true, true, false, true
305, false, true, true, true, true, true, true, true, true, false
306, false, false, true, true, true, true, false, false, true, false
307, false, false, false, false, false, false, true, true, true, true
308, false, false, true, true, false, true, true, true, false, false
309, true, true, false, true, false, false, false, true, false, false
310, false, false, true, false, false, true, true, false, true, true
311, false, false, false, true, false, true, true, true, false, true
312, false, false, false, true, true, false, true, true, true, false
313, true, true, true, true, true, true, false, false, true, false
314, true, false, true, true, true, false, true, false, true, true
315, true, true, false, true, false, true, true, false, true, true
316, true, true, false, true, false, true, true, true, false, false
317, true, false, true, true, false, false, false, false, true, false
318, false, true, false, true, true, true, true, false, false, true
319, false, true, false, false, false, true, true, false, false, false
320, false, false, true, true, true, false, false, false, false, true
321, false, true, true, false, true, true, true, false, false, true
322, true, true, false, false, false, false, false, false, true, true
323, true, false, true, false, true, true, true, true, false, false
324, false, true, true, true, false, false, true, true, true, false
325, true, false, false, true, false, true, false, false, true, true
326, true, false, false, false, false, false, true, true, true, false
327, true, true, false, false, true, true, false, true, false, true
328, false, false, false, true, true, true, false, true, true, true
329, true, false, false, true, false, true, true, false, true, true
330, false, false, false, false, true, true, false, true, false, true
331, true, false, false, false, true, false, false, true, true, false
332, true, true, false, true, false, false, false, false, true, true
333, false, true, true, true, false, true, false, true, true, true
334, false, true, true, true, false, true, true, true, false, true
335, false, false, true, true, false, true, true, false, true, false
336, true, false, true, false, false, false, true, true, true, true
337, false, true, true, true, true, true, false, true, false, false
338, true, true, true, true, true, false, true, false, false, true
339, false, false, true, true, false, false, true, false, true, true
340, false, false, true, true, true, true, false, true, false, true
341, true, true, false, true, true, false, true, true, true, false
342, false, true, true, false, true, false, true, true, true, true
343, true, true, true, true, false, true, true, false, true, false
344, true, false, true, false, true, false, true, true, false, true
345, true, false, true, true, true, true, true, false, false, true
346, true, false, true, true, true, true, true, true, false, true
347, true, false, false, true, true, true, true, true, false, false
348, false, true, true, true, false, true, true, true, true, true
349, false, true, false, true, false, true, false, true, false, true
350, false, true, false, false, true, true, true, true, false, false
351, true, false, true, false, true, true, false, true, false, true
352, false, false, false, true, false, true, false, true, true, false
353, true, true, false, true, true, false, true, true, true, false
354, true, false, true, true, false, true, false, false, true, false
355, true, true, false, false, true, false, true, false, true, true
356, true, true, true, true, false, true, true, true, false, true
357, true, false, false, false, true, false, false, true, true, false
358, true, false, true, true, true, true, true, true, true, true
359, false, false, true, true, true, true, false, true, false, false
360, true, false, false, true, true, false, true, false, true, false
361, true, true, false, false, false, true, false, true, true, false
362, false, true, false, false, true, false, true, true, true, true
363, true, false, false, false, false, true, true, true, true, true
364, true, false, true, true, false, false, true, false, false, false
365, false, true, true, false, true, true, false, true, false, true
366, true, false, true, false, true, true, false, true, true, false
367, true, false, false, true, false, true, true, false, false, true
368, false, true, false, false, true, false, true, false, false, false
369, false, true, true, true, true, false, false, true, true, false
370, true, true, false, true, true, false, true, true, false, true
371, true, true, true, true, true, true, false, false, true, false
372, true, true, true, false, false, false, true, false, false, true
373, false, true, true, true, true, true, true, false, true, false
374, false, false, true, false, true, true, false, true, true, true
375, false, false, false, true, true, false, true, false, false, true
376, false, false, true, false, true, true, true, false, true, false
377, true, false, false, false, false, true, false, true, false, true
378, false, true, true, true, false, true, false, true, true, true
379, false, true, false, false, true, true, true, false, true, false
380, false, true, false, true, true, false, true, true, false, false
381, true, false, false, true, true, false, true, true, false, false
382, false, false, true, false, true, false, true, false, true, true
383, true, true, true, false, false, false, true, true, false, true
384, true, true, true, true, true, true, true, true, false, true
385, true, true, true, false, true, false, false, false, true, true
386, false, false, true, true, false, true, false, false, false, false
387, true, true, false, false, false, false, true, true, true, true
388, true, false, false, true, false, false, false, false, true, false
389, true, false, true, true, false, true, true, true, true, true
390, true, true, true, true, true, true, false, false, true, false
391, false, false, false, false, false, true, true, true, true, true
392, true, false, false, true, true, true, true, false, false, true
393, false, true, true, false, true, true, true, false, false, false
394, true, false, false, true, true, true, false, true, false, false
395, true, true, false, false, true, false, true, true, false, true
396, false, false, true, true, true, false, false, true, false, true
397, false, false, false, true, true, false, false, true, true, true
398, true, true, true, true, true, true, true, false, true, true
399, false, true, true, true, true, true, false, false, false, true
400, false, true, false, false, true, true, true, true, true, true
401, true, false, true, true, true, false, false, false, false, true
402, false, true, false, false, false, true, true, true, true, true
403, true, true, true, true, true, true, false, true, false, false
404, false, true, false, true, true, false, false, false, true, false
405, false, true, true, false, true, true, false, true, true, true
406, false, false, true, false, false, false, true, true, true, true
407, true, false, true, false, true, false, true, true, true, false
408, true, false, true, false, true, false, false, true, false, false
409, true, false, true, true, false, true, true, true, false, false
410, false, true, false, false, false, true, true, true, false, true
411, true, true, true, false, false, false, false, true, false, true
412, true, true, false, false, true, true, false, true, true, true
413, false, false, true, true, true, false, true, false, false, false
414, true, false, false, false, true, false, true, true, false, true
415, false, true, true, false, true, false, false, false, false, true
416, false, true, true, true, false, true, true, false, true, true
417, false, true, true, false, false, true, false, false, true, true
418, true, true, true, true, true, true, true, true, false, false
419, true, true, false, false, true, false, true, true, true, true
420, false, false, true, false, true, true, true, true, true, true
421, true, false, true, true, true, false, true, false, true, false
422, true, true, true, true, true, true, false, false, false, true
423, true, true, false, true, true, true, false, true, false, false
424, false, false, false, false, false, false, false, false, true, true
425, true, true, true, true, true, false, true, false, true, true
426, false, true, false, true, false, true, true, true, true, false
427, false, true, false, false, false, false, false, true, true, true
428, false, false, true, false, true, true, false, false, false, true
429, true, true, false, true, false, false, false, true, false, false
430, true, true, false, false, true, false, true, true, false, true
431, true, true, true, true, true, false, false, false, true, false
432, true, true, true, false, true, true, false, true, false, true
433, false, true, true, true, false, false, false, true, true, false
434, false, true, true, false, true, false, true, true, true, true
435, true, true, false, false, false, true, false, true, true, false
436, true, true, false, false, false, false, true, true, true, true
437, true, true, false, false, true, true, false, false, true, true
438, true, true, false, false, true, true, true, true, false, true
439, false, true, true, true, true, false, true, true, true, true
440, true, true, true, false, true, true, true, true, true, false
441, false, false, true, true, false, true, false, true, true, true
442, true, false, false, true, true, true, false, true, true, false
443, true, true, true, true, false, true, false, false, false, true
444, true, true, true, true, true, true, true, true, false, true
445, true, true, true, true, false, true, false, true, false, false
446, true, true, true, true, false, false, true, false, false, true
447, false, false, false, false, true, false, true, true, true, false
448, true, true, false, false, false, false, true, true, false, true
449, false, true, true, false, true, true, true, false, false, true
450, true, false, false, true, false, false, true, false, true, true
451, true, true, false, false, false, true, false, false, true, false
452, true, true, false, true, true, false, false, false, true, false
453, true, true, true, true, true, true, false, false, true, true
454, true, true, true, true, true, false, true, false, true, false
455, false, false, true, false, false, true, true, true, false, false
456, false, true, true, false, true, false, true, true, false, true
457, false, false, true, false, true, true, true, false, true, false
458, true, true, true, false, true, false, false, true, false, false
459, false, false, false, false, true, false, true, true, false, false
460, true, false, true, false, true, true, false, true, false, true
461, true, true, true, false, false, true, false, false, true, true
462, false, true, true, true, true, true, true, false, true, false
463, true, true, true, true, false, false, false, false, true, true
464, false, true, true, true, false, false, true, true, true, true
465, false, true, true, true, true, true, true, false, false, true
466, false, true, false, true, true, true, false, true, false, true
467, false, false, true, false, false, true, false, true, false, false
468, true, true, false, false, false, false, true, false, false, true
469, true, false, false, false, true, false, true, false, false, false
470, true, false, false, false, true, true, true, true, false, true
471, false, false, true, false, true, true, true, true, true, true
472, true, false, true, false, true, true, true, true, true, false
473, false, false, true, false, true, false, true, true, true, true
474, true, false, false, true, false, true, false, false, true, true
475, true, false, false, false, true, true, true, false, true, false
476, true, true, false, true, true, false, true, true, true, false
477, true, true, true, true, false, false, true, false, false, true
478, true, true, true, false, false, false, true, true, true, true
479, true, true, false, true, false, false, false, false, true, true
480, false, false, true, true, true, true, false, true, true, true
481, true, false, false, false, true, false, false, true, false, true
482, true, false, false, true, true, false, false, true, true, true
483, false, true, true, true, true, true, false, false, false, true
484, false, true, true, false, false, true, false, false, false, true
485, true, true, true, false, true, true, false, false, false, false
486, true, false, false, true, false, false, false, false, false, true
487, false, true, false, true, false, true, true, true, false, true
488, true, true, false, false, false, true, true, true, false, false
489, false, true, true, false, true, false, true, true, false, false
490, true, true, false, true, true, true, false, false, false, false
491, false, false, false, false, true, true, true, true, true, true
492, false, false, true, false, true, true, false, true, true, true
493, false, true, true, true, true, true, true, true, true, true
494, true, false, true, false, false, false, true, true, false, true
495, true, false, true, true, true, false, false, false, false, false
496, false, true, false, false, false, false, true, true, true, false
497, false, false, false, true, true, false, false, true, false, true
498, false, false, true, true, false, false, true, false, true, true
499, false, true, false, true, false, false, false, true, true, true
500, true, false, false, false, false, false, false, false, false, true
501, true, false, false, true, true, true, false, true, true, true
502, true, true, false, true, true, true, false, true, true, true
503, false, true, true, true, true, true, false, true, true, true
504, true, true, true, true, true, true, false, true, false, true
505, false, false, true, true, true, true, false, false, true, false
506, true, false, false, false, true, false, true, false, true, false
507, false, true, true, false, true, true, true, false, false, true
508, true, true, true, true, true, false, false, true, true, false
509, true, true, false, true, false, true, true, false, true, true
510, true, false, true, false, true, true, false, true, false, false
511, true, true, false, false, true, false, false, true, false, true
512, false, false, false, true, false, true, true, true, false, true
513, false, false, false, true, true, false, true, true, false, true
514, false, false, false, true, true, true, true, true, true, false
515, true, true, true, false, true, false, true, true, true, true
516, false, true, false, false, true, false, true, false, false, true
517, true, false, true, true, true, false, true, true, false, true
518, true, true, false, true, true, true, false, true, true, false
519, false, true, true, true, true, true, false, false, false, true
520, false, true, true, false, true, true, false, true, true, false
521, true, false, false, false, true, true, true, true, true, false
522, true, true, true, true, true, false, false, false, false, true
523, true, true, false, false, false, true, false, false, false, true
524, true, true, true, false, false, false, true, false, true, true
525, false, false, true, false, true, true, false, true, true, false
526, false, false, false, false, false, false, false, true, true, true
527, false, false, true, false, true, false, false, true, true, false
528, false, false, false, true, true, true, false, true, true, true
529, true, true, false, false, false, false, false, true, false, false
530, true, false, false, true, false, true, true, true, true, true
531, false, false, false, true, false, false, true, false, false, true
532, true, true, true, false, false, false, false, true, true, true
533, false, false, false, true, true, false, false, true, true, true
534, true, true, true, false, true, true, false, false, true, true
535, true, false, true, true, false, true, true, true, true, true
536, false, true, false, true, false, false, false, false, true, true
537, true, false, true, true, true, true, false, true, true, true
538, false, false, false, true, true, true, true, false, true, true
539, false, false, true, true, false, true, true, true, false, true
540, false, true, true, true, true, true, false, true, false, false
541, true, true, false, false, true, false, false, true, false, false
542, true, true, false, true, false, true, true, true, true, false
543, true, false, true, true, false, true, true, false, true, true
544, true, true, true, true, true, false, false, true, true, false
545, true, false, true, true, true, true, true, true, true, true
546, true, false, false, false, false, true, true, true, true, true
547, false, true, true, false, false, false, false, false, false, true
548, true, true, true, false, true, true, false, false, true, true
549, false, true, false, false, false, false, false, false, false, true
550, true, true, false, false, false, true, true, true, true, true
551, true, false, true, true, false, true, true, false, false, false
552, false, true, false, false, true, true, true, true, false, true
553, false, false, false, false, true, true, true, true, false, true
554, true, false, false, true, true, true, true, true, true, false
555, true, true, true, true, false, true, false, false, false, false
556, true, false, true, true, true, true, true, true, true, true
557, true, true, true, true, true, true, true, false, true, false
558, false, false, false, true, true, true, true, true, true, true
559, false, true, true, false, false, true, false, true, false, true
560, false, true, true, false, false, true, true, false, true, true
561, false, true, true, true, false, false, true, true, true, false
562, false, false, false, false, false, true, false, false, false, true
563, false, true, false, true, false, false, false, true, true, true
564, false, false, true, false, false, true, true, true, false, false
565, true, true, true, true, false, true, true, true, false, true
566, true, true, false, false, true, false, false, true, false, true
567, false, false, false, true, true, true, true, true, true, false
568, true, false, false, true, true, false, true, true, true, true
569, true, true, true, false, true, true, false, true, true, false
570, true, false, true, true, true, true, false, false, false, false
571, true, true, true, true, true, false, false, true, false, true
572, false, false, true, true, true, true, true, true, false, true
573, true, true, false, true, true, false, false, true, false, false
574, true, true, false, true, true, false, false, true, false, true
575, true, true, true, true, true, true, true, false, true, true
576, true, false, true, true, true, true, true, true, true, false
577, false, true, false, false, false, true, true, true, false, false
578, false, false, true, true, true, true, false, true, false, false
579, false, false, false, false, true, true, true, false, true, true
580, true, true, true, false, false, false, true, true, false, true
581, true, true, true, true, true, false, true, true, false, false
582, true, false, false, false, false, false, true, true, false, true
583, true, true, false, true, false, true, true, true, false, true
584, true, false, false, false, true, true, true, false, true, true
585, true, true, true, false, false, false, true, true, true, false
586, false, false, true, false, true, false, true, true, false, false
587, false, false, true, true, true, false, true, true, true, false
588, true, false, true, true, false, false, true, false, false, false
589, true, true, false, true, true, true, true, true, false, true
590, false, true, true, false, false, true, false, true, true, false
591, false, true, true, false, true, false, true, false, false, false
592, false, false, true, true, false, false, true, false, false, true
593, true, true, true, false, true, true, true, true, true, false
594, true, true, false, false, true, false, true, false, true, true
595, false, true, true, true, false, false, true, true, true, true
596, true, true, true, false, true, true, false, true, true, false
597, false, true, true, false, false, false, true, true, true, true
598, false, true, false, true, true, false, true, true, false, true
599, true, true, false, false, true, true, true, false, true, true
600, true, false, true, true, true, false, true, false, true, false
601, false, true, false, true, true, true, true, false, true, false
602, false, true, true, false, true, true, true, false, true, true
603, false, false, false, false, true, true, false, true, true, true
604, false, false, true, true, false, true, true, true, true, true
605, true, true, true, true, true, true, false, true, true, true
606, false, true, true, true, true, true, true, false, true, true
607, false, true, true, true, true, true, false, true, true, true
608, true, true, true, true, false, true, true, true, true, true
609, true, true, false, true, false, false, true, true, true, false
610, true, false, true, true, true, true, true, true, true, true
611, true, true, true, true, true, true, true, true, true, true
612, true, true, true, false, true, true, true, false, false, true
613, false, true, true, true, true, true, true, true, true, true
614, true, true, true, true, true, true, false, true, true, true
615, true, true, true, true, true, true, true, true, true, true
616, true, true, true, true, true, true, true, true, true, true
617, false, true, true, true, true, true, true, true, true, true
618, true, true, true, true, true, true, true, true, true, true
619, true, true, true, true, true, true, true, true, true, true
620, false, true, true, true, true, true, true, true, true, true
621, true, true, true, true, true, true, true, true, true, true
622, true, true, true, true, true, true, true, true, true, true
623, true, true, true, true, true, true, true, true, true, true
624, true, true, true, true, true, true, true, true, true, true
625, true, true, true, true, true, true, true, true, true, true
626, true, true, true, true, true, true, true, true, true, true
627, false, true, true, true, true, true, true, true, true, true
628, true, true, true, true, true, true, true, true, true, true
629, true, true, true, true, true, true, true, true, true, true
630, true, true, true, true, true, true, true, true, true, true
631, true, true, true, true, true, true, true, true, true, true
